acceleration_x_mean,acceleration_x_std,acceleration_y_mean,acceleration_y_std,acceleration_z_mean,acceleration_z_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std,activity_mean
0.45430000000000004,0.17801140412906136,-1.0234,0.28273331073646063,-0.1076,0.16530204172967738,-0.03335999999999999,0.7271716255465418,-0.16858,0.5121560865595566,0.07520000000000002,2.315412366080824,0
0.47674000000000005,0.16842276568207754,-1.02032,0.22498501505655882,-0.09546000000000002,0.14135357441536453,-0.024259999999999993,0.3416945609751493,0.030999999999999993,0.44610179331627886,0.06329999999999995,2.228373827480479,0
0.44892000000000004,0.1056880882597467,-0.9210800000000001,0.18252215481962733,-0.12633999999999998,0.11671879882863771,0.050860000000000016,0.35363934735829383,0.32044,0.7373621010060117,0.06570000000000005,2.3462098669982616,0
0.43084,0.10280602122443996,-1.02908,0.2871014054302069,-0.09498,0.10549856397126929,0.0319,0.36958097218336333,0.09092,0.4553536724349546,0.10733999999999999,2.437922376327844,0
0.37986,0.13115289931983967,-0.9134399999999999,0.19994313691647433,-0.10736000000000001,0.11605036837511548,0.0603,0.47724212932221316,0.047159999999999994,0.37580758108372425,0.06312,2.160254961109915,0
0.40874,0.11274771838046214,-0.9741,0.19174438714079745,-0.05222,0.11187795582687414,-0.016660000000000008,0.5650961272208472,-0.04526000000000001,0.6145782317980356,0.13943999999999995,2.060354419268685,0
0.4147,0.07889635606287533,-0.9521200000000001,0.21024366102215788,-0.050839999999999996,0.05830045454368259,-0.005040000000000005,0.33721345317172624,0.2204,0.6089702537891322,0.05934000000000004,2.0377058394184373,0
0.46212,0.16007562900079453,-0.94468,0.21287958333292556,-0.09152,0.10110035608245897,0.009140000000000004,0.4347882277615161,-0.25334,0.5495783047027967,-0.16580000000000003,2.1952374757642965,0
0.41676,0.1409379579815175,-1.0272400000000002,0.31603383204967156,-0.07976,0.1234387418924869,-0.03222000000000001,0.4985986231429044,-0.01734,0.6517880813577369,-0.060659999999999936,1.8673631417054368,0
0.4669,0.18551997197067488,-1.02912,0.39912330425571496,-0.06692000000000001,0.11892183146924706,-0.025459999999999993,0.6346232606830606,0.10092000000000001,0.2980813932468781,-0.04208000000000003,1.6696791569041043,0
0.5115999999999999,0.034082546853191585,-1.205,0.08541849916733495,-0.1475,0.1773423807215861,-0.51665,0.45092199436266145,-0.31310000000000004,0.055295750288788026,-0.34159999999999996,1.8210828042678346,0
0.37213333333333337,0.029992721339240514,-0.9408666666666666,0.1038060370755638,0.0029333333333333342,0.05484836673350751,-0.032299999999999995,0.3100746523016675,-0.028099999999999997,0.3110578724289099,0.7923,2.507333637552051,0
0.42096,0.12349578130446397,-0.9997,0.19971076585902922,-0.09634,0.13267397257940233,-0.1506,0.42799288545488695,0.24167999999999998,0.49156715919597394,-0.08526000000000007,2.3121341890123936,0
0.44216,0.1496076301530106,-1.01082,0.25121756905121106,-0.11616,0.1283619998286097,0.016580000000000004,0.3518494877074571,0.11510000000000001,0.5636407322044779,-0.016699999999999892,2.1656289525216454,0
0.41074,0.12642289349639171,-0.95738,0.290053938087384,-0.08516,0.10093073367413913,-0.10618000000000001,0.33341976096206416,0.2743,0.49123671992227935,0.011719999999999953,1.9969746723481496,0
0.4324199999999999,0.11706518269750402,-1.0065,0.26521833458492267,-0.07284,0.09345610199446583,-0.11052,0.34597462623724295,0.12736,0.6756789274500131,-0.045520000000000005,1.7584988348020025,0
0.42350000000000004,0.13661731222652565,-0.99658,0.28829846860502045,-0.06872,0.10861250848774281,-0.06062000000000001,0.483426852791609,0.06512,0.5054474621560583,-0.0512,1.546525898586894,0
0.41416000000000003,0.14271215084918312,-0.9033999999999999,0.15975022691689672,-0.092,0.1350468067004918,-0.040999999999999995,0.24484668672457058,0.053059999999999996,0.251924061971063,-0.10391999999999993,1.5779072317471643,0
0.41222000000000003,0.12343904163594276,-0.9576399999999999,0.18754249651745605,-0.1071,0.10974588830566728,-0.06936,0.2809170571538866,0.26870000000000005,0.3655466317721995,-0.04297999999999998,1.7386910067634214,0
0.39164,0.10247449926689077,-0.98682,0.2267729635560642,-0.09112,0.10037483250297358,-0.03772,0.35951046160021544,0.21084,0.8409212228264904,-0.011300000000000065,1.7748997957631298,0
0.41448,0.1165530437183002,-0.9614199999999998,0.29728939940737875,-0.07343999999999999,0.11900770143146198,-0.06786,0.08941897449646803,-0.018719999999999994,0.8553760266689732,-0.02582,1.9248602824620804,0
